Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91275952,-80.13778615,41:20.2,1/30/21,4,0.973,327.21,-7.056832712,7.04,170,159.84,0.8,2.52,21.5,0.01,3.49,3.5,88,38,479,15.9,-2.3,D,835.1,1,33.27,2,1.67,174,139.78,-80.13757133,25.91253107,0,0,1,N,3.730315,62,62,11,121,121,158.4212,0,9999.99,3.5,3.627,2,9,21.4,0,21.39999962,36.18,1526.56964,1/30/21,12:20:13,21.77,54.57,36.18,1.148,8.51,-88,-3.8,-0.3,-1975,97.4,6.93,12.5,
25.91275288,-80.13778344,41:21.2,1/30/21,4,0.973,327.21,-7.056832712,7.06,169.2,159.05,0.93,4.19,21.5,0.01,3.48,3.49,88,38,479,15.9,-2.3,D,835.1,1,32.533,2,1.75,174,139.3,-80.13757133,25.91253107,0,0,1,N,3.376267,63,63,11,113,113,156.3024,0,9999.99,3.49,3.617,2,9,21.4,0,21.39999962,36.19,1526.58028,1/30/21,12:20:15,21.77,54.58,36.19,1.168,8.46,-85.2,-2.2,-6.4,-4938,96.9,6.9,12.8,
25.91274522,-80.13777995,41:22.2,1/30/21,4,0.973,327.21,-7.056832712,7.08,168.8,158.66,0.85,4.48,21.5,0.01,3.45,3.46,88,37,478.9,15.9,-2.3,D,840,1,31.661,2,1.78,174,138.77,-80.13757133,25.91253107,0,0,1,N,2.996751,62,62,11,108,108,153.9557,0,9999.99,3.46,3.587,2,9,21.4,0,21.39999962,36.19,1526.58028,1/30/21,12:20:15,21.77,54.58,36.19,1.168,8.46,-85.2,-2.2,-6.4,-4938,96.9,6.9,12.8,
25.91273773,-80.13777601,41:23.2,1/30/21,4,0.973,327.21,-7.056832712,7.1,166.7,156.6,1.56,4.61,21.5,0.02,3.44,3.46,88,37,478.9,15.9,-2.3,D,840,1,30.776,2,1.82,174,138.3,-80.13757133,25.91253107,0,0,1,N,2.661301,66,66,11,108,108,151.8207,0,9999.99,3.45,3.577,2,9,21.5,0,21.39999962,36.17,1526.5584,1/30/21,12:20:16,21.76,54.56,36.17,1.183,8.51,-87.9,-2.6,-2.2,-4825,96.8,6.89,12.7,
25.91273028,-80.13777184,41:24.2,1/30/21,4,0.973,327.21,-7.056832712,7.12,166.1,156.02,1.4,5.45,21.5,0.01,3.46,3.47,88,37,478.9,15.9,-2.3,D,840,1,29.88,2,1.88,174,137.84,-80.13757133,25.91253107,0,0,1,N,2.338709,64,64,11,101,101,149.7148,0,9999.99,3.47,3.597,2,9,21.5,0,21.5,36.14,1526.78936,1/30/21,12:20:18,21.76,54.53,36.14,1.161,8.47,-85.5,-2.5,-5.2,-2768,96.4,6.86,12.7,
25.91272191,-80.13776678,41:25.2,1/30/21,4,0.973,327.21,-7.056832712,7.14,165.4,155.33,2.06,4.39,21.5,0.01,3.41,3.42,88,37,478.9,15.9,-2.3,D,858,1,28.852,2,1.88,174,137.35,-80.13757133,25.91253107,0,0,1,N,2.012002,69,69,11,96,96,147.5368,0,9999.99,3.43,3.557,2,9,21.5,0,21.5,36.14,1526.78936,1/30/21,12:20:18,21.76,54.53,36.14,1.161,8.47,-85.5,-2.5,-5.2,-2768,96.4,6.86,12.7,
25.91271447,-80.13776224,41:26.2,1/30/21,4,0.973,327.21,-7.056832712,7.16,162,152.03,1.9,2.03,21.6,0.02,3.43,3.45,88,37,478.9,15.9,-2.3,D,858,1,27.937,2,1.93,174,136.88,-80.13757133,25.91253107,0,0,1,N,1.723245,68,68,11,101,101,145.5762,0,9999.99,3.45,3.577,2,9,21.5,0,21.5,36.15,1526.80038,1/30/21,12:20:19,21.76,54.54,36.15,1.163,8.51,-87.7,-2.9,-1.6,-4621,96.2,6.85,12.7,
25.91270658,-80.13775754,41:27.2,1/30/21,5,0.973,327.21,-7.056832712,1.37,164,153.97,1.54,3,21.5,0.01,3.45,3.46,88,37,478.9,15.9,-2.3,D,858,1,26.977,2,1.94,174,136.34,-80.13757133,25.91253107,0,0,1,N,1.416064,66,66,11,85,85,143.4574,0,9999.99,3.46,3.587,2,9,21.5,0,21.5,36.15,1526.8003,1/30/21,12:20:21,21.75,54.54,36.15,1.162,8.47,-85.6,-2.5,-0.1,-3427,95.8,6.82,12.5,
25.91268657,-80.13776548,41:28.2,1/30/21,5,1.994,158.76,-7.056832712,1.37,161,151.06,1.45,2.42,21.6,0.01,3.37,3.39,88,37,478.9,15.9,-2.3,D,858,1,26.001,2,1.95,174,131.68,-80.13757133,25.91253107,0,0,1,N,0.756619,66,66,11,35,35,128.0167,0,9999.99,3.39,3.517,2,9,21.5,0,21.5,36.15,1526.8003,1/30/21,12:20:21,21.75,54.54,36.15,1.162,8.47,-85.6,-2.5,-0.1,-3427,95.8,6.82,12.5,
25.91267702,-80.13776401,41:29.2,1/30/21,5,1.907,157.9,-7.056832712,1.37,155.4,145.67,1.35,0,21.6,0.01,3.31,3.31,88,37,478.9,15.9,-2.3,D,843,1,25.194,2,2,174,130.1,-80.13757133,25.91253107,0,0,1,N,1.436721,65,65,11,37,37,123.2385,0,9999.99,3.32,3.447,2,9,21.5,0,21.5,36.17,1526.82246,1/30/21,12:20:22,21.75,54.56,36.17,1.189,8.51,-87.7,-2.8,1,-2262,95.7,6.81,12.8,
25.9126692,-80.13776088,41:30.2,1/30/21,5,1.967,156,-7.056832712,1.38,149.5,140.04,1.91,4.83,21.6,0.01,3.43,3.44,88,37,478.9,15.9,-2.3,D,843,1,24.399,2,1.97,174,129.01,-80.13757133,25.91253107,0,0,1,N,1.861452,68,68,11,48,48,120.3208,0,9999.99,3.45,3.577,2,9,21.5,0,21.5,36.19,1526.84421,1/30/21,12:20:24,21.76,54.58,36.19,1.167,8.47,-85.8,-3,-5,-2500,95.4,6.79,12.8,
25.91266183,-80.13775603,41:31.2,1/30/21,5,1.893,151.59,-7.056832712,1.38,141,132.03,2.45,5.22,21.6,0.01,3.46,3.47,88,37,478.9,15.9,-2.3,D,843,1,23.509,2,1.94,174,128.21,-80.13757133,25.91253107,0,0,1,N,2.138926,70,70,11,69,69,118.4507,0,9999.99,3.48,3.607,2,9,21.5,0,21.5,36.19,1526.84421,1/30/21,12:20:24,21.76,54.58,36.19,1.167,8.47,-85.8,-3,-5,-2500,95.4,6.79,12.8,
25.91265608,-80.1377504,41:32.2,1/30/21,5,1.858,145.57,-7.056832712,1.38,135.9,127.26,2.66,5.45,21.6,0.01,3.5,3.51,88,37,478.9,15.9,-2.3,D,853.8,1,22.671,2,1.92,174,127.82,-80.13757133,25.91253107,0,0,1,N,2.227053,73,73,11,89,89,117.8631,0,9999.99,3.52,3.647,2,9,21.5,0,21.5,36.17,1526.82226,1/30/21,12:20:25,21.76,54.56,36.17,1.151,8.51,-87.8,-3.4,-3.8,-2373,95.2,6.78,12.6,
25.91264938,-80.13774373,41:33.2,1/30/21,5,1.878,139.93,-7.056832712,1.38,131.1,122.79,2.12,5.45,21.6,0.01,3.5,3.51,88,37,478.9,15.9,-2.3,D,853.8,1,21.688,2,1.91,174,127.34,-80.13757133,25.91253107,0,0,1,N,2.320331,70,70,11,105,105,117.245,0,9999.99,3.52,3.647,2,9,21.6,0,21.5,36.16,1526.81135,1/30/21,12:20:27,21.75,54.54,36.16,1.143,8.47,-85.8,-2.5,-1,-1194,94.8,6.75,12.7,
25.91264236,-80.13773781,41:34.2,1/30/21,6,1.876,133.93,-7.056832712,1.38,129.3,121.12,1.68,4.71,21.6,0.01,3.55,3.55,88,37,478.9,15.9,-2.3,D,853.8,1,20.746,2,1.91,174,126.62,-80.13757133,25.91253107,0,0,1,N,2.483243,67,67,11,107,107,116.1747,0,9999.99,3.56,3.687,2,9,21.6,0,21.60000038,36.17,1527.08539,1/30/21,12:20:28,21.75,54.56,36.17,1.168,8.51,-87.8,-3.2,-1.5,-2647,94.7,6.74,12.7,
25.91263553,-80.13773012,41:35.2,1/30/21,6,1.958,129.8,-7.056832712,1.38,128.8,120.65,1.12,3.33,21.6,0.01,3.61,3.62,88,37,478.9,15.9,-2.3,D,853.8,1,19.676,2,1.93,174,126.18,-80.13757133,25.91253107,0,0,1,N,2.503127,65,65,11,109,109,116.0449,0,9999.99,3.62,3.747,2,9,21.6,0,21.60000038,36.17,1527.08539,1/30/21,12:20:28,21.75,54.56,36.17,1.168,8.51,-87.8,-3.2,-1.5,-2647,94.7,6.74,12.7,
25.912629,-80.13772416,41:36.2,1/30/21,6,2,127.16,-7.056832712,1.38,128.6,120.47,0.73,2.97,21.6,0.01,3.64,3.65,88,37,478.8,15.9,-2.3,D,842.9,1,18.768,2,1.96,174,125.47,-80.13757133,25.91253107,0,0,1,N,2.621426,61,61,11,106,106,115.2769,0,9999.99,3.65,3.777,2,9,21.6,0,21.60000038,36.19,1527.10782,1/30/21,12:20:30,21.76,54.59,36.19,1.182,8.47,-85.9,-1.7,-2.9,-2103,94.4,6.72,12.7,
25.91262243,-80.137715,41:37.2,1/30/21,6,1.951,124.89,-7.056832712,1.38,127.8,119.73,0.82,3.21,21.6,0,3.66,3.66,88,37,478.8,15.9,-2.3,D,842.9,1,17.598,2,1.94,174,125.26,-80.13757133,25.91253107,0,0,1,N,2.526984,63,63,11,112,112,115.8896,0,9999.99,3.67,3.797,2,9,21.6,0,21.60000038,36.19,1527.10782,1/30/21,12:20:30,21.76,54.59,36.19,1.182,8.47,-85.9,-1.7,-2.9,-2103,94.4,6.72,12.7,
25.91261629,-80.1377074,41:38.2,1/30/21,6,1.974,123.63,-7.056832712,1.38,126.5,118.52,1.01,2.96,21.6,0,3.65,3.66,88,37,478.8,15.9,-2.3,D,842.9,1,16.583,2,1.98,174,124.85,-80.13757133,25.91253107,0,0,1,N,2.510795,63,63,11,117,117,115.9951,0,9999.99,3.66,3.787,2,9,21.6,0,21.60000038,36.19,1527.10731,1/30/21,12:20:31,21.76,54.59,36.19,1.178,8.5,-87.5,-3.3,-1.8,-4422,94.2,6.71,12.7,
25.91261078,-80.13770042,41:39.3,1/30/21,6,1.966,122.82,-7.056832712,1.38,127.4,119.36,0.65,3.28,21.6,0.01,3.68,3.69,88,37,478.8,15.9,-2.3,D,849.7,1,15.661,2,1.97,174,124.47,-80.13757133,25.91253107,0,0,1,N,2.465195,61,61,11,115,115,116.2929,0,9999.99,3.69,3.817,2,9,21.6,0,21.60000038,36.18,1527.09634,1/30/21,12:20:32,21.76,54.57,36.18,1.19,8.53,-89.5,-3.1,0.7,-212,94.2,6.7,12.7,
25.91260491,-80.13769215,41:40.3,1/30/21,6,1.982,122.06,-7.056832712,1.38,127.6,119.54,0.37,2.92,21.6,0.01,3.76,3.76,88,37,478.8,15.9,-2.3,D,849.7,1,14.609,2,2,174,124.19,-80.13757133,25.91253107,0,0,1,N,2.373173,59,59,11,116,116,116.8968,0,9999.99,3.76,3.887,2,9,21.6,0,21.60000038,36.19,1527.10803,1/30/21,12:20:33,21.76,54.59,36.19,1.178,8.48,-86,-3.1,-4.6,-3552,94,6.69,12.5,
25.91259928,-80.13768381,41:41.3,1/30/21,6,1.991,121.91,-7.056832712,1.38,126.8,118.8,0.58,4.45,21.7,0,3.77,3.78,88,37,478.8,15.9,-2.3,D,849.7,1,13.569,2,2.01,174,123.99,-80.13757133,25.91253107,0,0,1,N,2.256585,60,60,11,122,122,117.6673,0,9999.99,3.78,3.907,2,9,21.6,0,21.60000038,36.19,1527.10732,1/30/21,12:20:35,21.77,54.58,36.19,1.192,8.53,-89.3,-2.5,-3.9,-3780,93.8,6.67,12.6,
25.91259385,-80.1376758,41:42.3,1/30/21,6,2.02,121.54,-7.056832712,1.38,127.2,119.17,0.73,2.95,21.6,0.01,3.8,3.8,88,37,478.8,15.9,-2.3,D,849.7,1,12.566,2,1.99,174,123.75,-80.13757133,25.91253107,0,0,1,N,2.140442,61,61,11,124,124,118.4406,0,9999.99,3.8,3.927,2,9,21.6,0,21.60000038,36.19,1527.10732,1/30/21,12:20:35,21.77,54.58,36.19,1.192,8.53,-89.3,-2.5,-3.9,-3780,93.8,6.67,12.6,
25.91258808,-80.13766696,41:43.3,1/30/21,6,2.005,121.89,-7.056832712,1.38,127.6,119.54,0.74,2.97,21.6,0.01,3.83,3.83,77,37,478.8,15.9,-2.3,D,845.3,1,11.475,2,1.98,174,123.54,-80.13757133,25.91253107,0,0,1,N,1.997417,61,61,11,126,126,119.4007,0,9999.99,3.83,3.957,2,9,21.6,0,21.60000038,36.18,1527.09647,1/30/21,12:20:36,21.77,54.57,36.18,1.202,8.48,-86.1,-2.5,-3.9,-3843,93.6,6.66,12.8,
25.91258287,-80.13765918,41:44.3,1/30/21,6,2.002,122.23,-7.056832712,1.38,128.8,120.65,0.81,2.8,21.6,0.01,3.85,3.86,77,37,478.8,15.9,-2.3,D,845.3,1,10.506,2,2.02,174,123.24,-80.13757133,25.91253107,0,0,1,N,1.886576,62,62,11,126,126,120.1503,0,9999.99,3.86,3.987,2,9,21.6,0,21.60000038,36.2,1527.11849,1/30/21,12:20:38,21.77,54.6,36.2,1.178,8.54,-89.7,-2.5,-3.8,-6517,93.5,6.65,12.7,
25.91257768,-80.13765112,41:45.3,1/30/21,6,1.962,122.45,-7.056832712,1.38,129.4,121.21,0.35,3.01,21.6,0.01,3.85,3.86,77,37,478.8,15.9,-2.3,D,845.3,1,9.516,2,2.04,174,123,-80.13757133,25.91253107,0,0,1,N,1.752304,59,59,11,126,126,121.0653,0,9999.99,3.86,3.987,2,9,21.6,0,21.60000038,36.2,1527.11849,1/30/21,12:20:38,21.77,54.6,36.2,1.178,8.54,-89.7,-2.5,-3.8,-6517,93.5,6.65,12.7,
25.91257234,-80.13764246,41:46.3,1/30/21,6,2.009,122.99,-7.056832712,1.38,129.3,121.12,1.04,3.73,21.6,0,3.87,3.87,77,37,478.8,15.9,-2.3,D,845.3,1,8.465,2,1.99,174,122.82,-80.13757133,25.91253107,0,0,1,N,1.583675,63,63,11,131,131,122.2222,0,9999.99,3.87,3.997,2,9,21.6,0,21.60000038,36.19,1527.10741,1/30/21,12:20:39,21.77,54.58,36.19,1.171,8.46,-85.3,-2.6,-2.2,-3823,93.4,6.65,12.7,
25.91256679,-80.13763438,41:47.3,1/30/21,6,1.965,123.5,-7.056832712,1.38,130.8,122.51,0.78,3.12,21.5,0.01,3.87,3.88,88,37,478.8,15.9,-2.3,D,851.1,1,7.452,2,2.01,174,122.21,-80.13757133,25.91253107,0,0,1,N,1.477664,62,62,11,130,130,122.9549,0,9999.99,3.88,4.007,2,9,21.6,0,21.60000038,36.19,1527.10755,1/30/21,12:20:41,21.78,54.59,36.19,1.187,8.54,-89.9,-3.7,-2.5,-3704,93.2,6.63,12.6,
25.91256135,-80.13762596,41:48.3,1/30/21,6,1.986,123.97,-7.056832712,1.38,130.8,122.51,0.37,3.64,21.5,0.01,3.87,3.87,88,37,478.8,15.9,-2.3,D,851.1,1,6.419,2,2.01,174,121.64,-80.13757133,25.91253107,0,0,1,N,1.33794,59,59,11,133,133,123.9248,0,9999.99,3.87,3.997,2,9,21.6,0,21.60000038,36.19,1527.10761,1/30/21,12:20:42,21.78,54.59,36.19,1.187,8.46,-85.3,-3.6,-2.3,-2805,93.1,6.62,12.6,
25.91255686,-80.1376188,41:49.3,1/30/21,6,1.986,123.64,-7.056832712,1.38,130.9,122.6,0.81,3.33,21.5,0,3.89,3.89,88,37,478.8,15.9,-2.3,D,851.1,2,21.918,2,1.99,174,148,-80.13750269,25.91238969,0,0,1,N,1.211255,61,61,11,191,191,138.6975,0,9999.99,3.89,4.017,2,9,21.6,0,21.60000038,36.19,1527.10761,1/30/21,12:20:42,21.78,54.59,36.19,1.187,8.46,-85.3,-3.6,-2.3,-2805,93.1,6.62,12.6,
25.91255177,-80.13761178,41:50.3,1/30/21,6,1.961,125.22,-7.056832712,1.38,135,126.42,0.37,9.2,21.6,0,3.89,3.9,88,37,478.8,15.9,-2.3,D,849.5,2,21.067,2,1.98,174,148.81,-80.13750269,25.91238969,0,0,1,N,2.844414,59,59,11,194,194,143.0753,0,9999.99,3.9,4.027,2,9,21.6,0,21.60000038,36.19,1527.10735,1/30/21,12:20:43,21.78,54.59,36.19,1.195,8.51,-87.9,-3.3,-4.6,-5409,93,6.62,12.7,
25.91254642,-80.13760351,41:51.3,1/30/21,6,1.883,123.9,-7.056832712,1.38,139.9,131,1.49,-0.03,21.6,0,3.92,3.93,88,37,478.8,15.9,-2.3,D,849.5,2,20.135,2,1.92,174,149.95,-80.13750269,25.91238969,0,0,1,N,2.32197,64,64,11,186,186,144.6064,0,9999.99,3.93,4.057,2,9,21.6,0,21.60000038,36.22,1527.1405,1/30/21,12:20:45,21.78,54.63,36.22,1.173,8.46,-85,-2.6,-6.5,-2556,93,6.61,12.4,
25.9125407,-80.13759719,41:52.3,1/30/21,6,1.836,128.53,-7.056832712,1.38,146.3,137.01,2.04,2.79,21.6,0.01,3.91,3.92,88,37,478.8,15.9,-2.3,D,849.5,2,19.268,2,1.91,174,150.63,-80.13750269,25.91238969,0,0,1,N,1.983656,69,69,11,161,161,145.4523,0,9999.99,3.93,4.057,2,9,21.6,0,21.60000038,36.22,1527.1405,1/30/21,12:20:45,21.78,54.63,36.22,1.173,8.46,-85,-2.6,-6.5,-2556,93,6.61,12.4,
25.9125348,-80.13759145,41:53.3,1/30/21,6,1.84,132.2,-7.056832712,1.38,149.8,140.33,2.48,1.98,21.6,0.01,3.91,3.92,88,37,478.8,15.9,-2.3,D,849.5,2,18.416,2,1.89,174,151.18,-80.13750269,25.91238969,0,0,1,N,1.706968,72,72,11,150,150,146.0776,0,9999.99,3.93,4.057,2,9,21.7,0,21.60000038,36.19,1527.10792,1/30/21,12:20:47,21.78,54.59,36.19,1.153,8.53,-89,-2.8,-4.1,-2350,92.9,6.61,12.7,
25.91252686,-80.13758458,41:54.3,1/30/21,6,1.825,134.68,-7.056832712,1.38,152.7,143.09,2.27,3.06,21.6,0.02,3.93,3.94,88,37,478.7,15.9,-2.3,D,853.9,2,17.312,2,1.87,175,151.77,-80.13750269,25.91238969,0,0,1,N,1.426859,71,71,11,141,141,146.5647,0,9999.99,3.95,4.077,2,9,21.7,0,21.60000038,36.19,1527.10792,1/30/21,12:20:47,21.78,54.59,36.19,1.153,8.53,-89,-2.8,-4.1,-2350,92.9,6.61,12.7,
25.91252009,-80.13757988,41:55.3,1/30/21,6,1.814,139.98,-7.056832712,1.38,155.2,145.48,1.82,3.37,21.5,0.01,3.95,3.96,88,37,478.7,15.9,-2.3,D,853.9,2,16.427,2,1.9,175,151.97,-80.13750269,25.91238969,0,0,1,N,1.297568,68,68,11,134,134,147.2017,0,9999.99,3.97,4.097,2,9,21.7,0,21.70000076,36.19,1527.37097,1/30/21,12:20:48,21.77,54.59,36.19,1.153,8.46,-85.1,-3.6,-0.8,-3909,92.9,6.61,12.7,
25.9125127,-80.13757501,41:56.3,1/30/21,6,1.887,144.57,-7.056832712,1.38,156.8,147.01,1.43,3.11,21.6,0,3.95,3.96,88,37,478.7,15.9,-2.3,D,853.9,2,15.473,2,1.92,175,152.13,-80.13750269,25.91238969,0,0,1,N,1.181813,66,66,11,131,131,148.0067,0,9999.99,3.97,4.097,2,9,21.7,0,21.70000076,36.19,1527.3702,1/30/21,12:20:50,21.77,54.59,36.19,1.18,8.49,-86.8,-3.2,-6.6,-3487,92.8,6.6,12.7,
25.91250592,-80.13757089,41:57.4,1/30/21,7,1.889,146.42,-7.056832712,1.28,158.5,148.65,1.05,2.75,21.6,0.01,3.97,3.97,88,38,478.7,15.9,-2.3,D,837.3,2,14.614,2,1.92,175,152.17,-80.13750269,25.91238969,0,0,1,N,1.095692,64,64,11,129,129,148.6113,0,9999.99,3.98,4.107,2,9,21.7,0,21.70000076,36.19,1527.3702,1/30/21,12:20:50,21.77,54.59,36.19,1.18,8.49,-86.8,-3.2,-6.6,-3487,92.8,6.6,12.7,
25.91249734,-80.13756654,41:58.4,1/30/21,7,1.939,148.32,-7.056832712,1.28,159.8,149.9,1.16,2.75,21.7,0,3.98,3.98,88,38,478.7,15.9,-2.3,D,837.3,2,13.568,2,1.93,175,151.92,-80.13750269,25.91238969,0,0,1,N,1.076147,64,64,11,122,122,148.7484,0,9999.99,3.99,4.117,2,9,21.7,0,21.70000076,36.2,1527.38127,1/30/21,12:20:51,21.76,54.6,36.2,1.176,8.44,-84.1,-3.2,-5.8,-2739,92.8,6.6,12.6,
